Crash ID,State,Month,Year,Day,Time,Crash Type,Number Fatalities,"Bus 
Involvement",Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,National Remoteness Areas,National LGA Name 2021,National Road Type,Christmas Period,Easter Period,Day of week,Time of Day,Time
20181002,NSW & ACT,12,2018,Wednesday,18:00,Single,1,No,No,No,50,Major Cities of Australia,Waverley,Collector Road,Yes,No,Weekday,Night,18:00
20182094,Vic,12,2018,Monday,18:00,Multiple,1,No,No,No,50,Outer Regional Australia,Horsham,Local Road,No,No,Weekday,Night,18:00
20182049,Vic,12,2018,Monday,19:00,Single,1,No,No,No,100,Inner Regional Australia,Pyrenees,Sub-Arterial Road,Yes,No,Weekday,Night,19:00
20183091,Qld,12,2018,Friday,19:00,Multiple,1,No,No,No,100,Very Remote Australia,Cook,Access Road,No,No,Weekend,Night,19:00
20183043,Qld,12,2018,Monday,19:00,Single,2,No,No,No,60,Outer Regional Australia,Townsville,Sub-Arterial Road,Yes,No,Weekday,Night,19:00
20181237,NSW & ACT,12,2018,Tuesday,19:00,Single,1,No,No,No,100,Outer Regional Australia,Junee,Sub-Arterial Road,No,No,Weekday,Night,19:00
20182019,Vic,12,2018,Wednesday,19:00,Single,1,Yes,No,No,80,Major Cities of Australia,Knox,National or State Highway,No,No,Weekday,Night,19:00
20183149,Qld,12,2018,Monday,20:00,Single,1,No,No,No,80,Inner Regional Australia,Sunshine Coast,Local Road,Yes,No,Weekday,Night,20:00
20185134,WA,12,2018,Saturday,20:00,Single,1,No,No,No,50,Major Cities of Australia,Stirling,Local Road,No,No,Weekend,Night,20:00
20181148,NSW & ACT,12,2018,Wednesday,20:00,Single,1,No,No,No,60,Major Cities of Australia,Canterbury-Bankstown,Collector Road,No,No,Weekday,Night,20:00
20182159,Vic,12,2018,Saturday,20:00,Single,2,No,No,No,80,Major Cities of Australia,Wyndham,National or State Highway,No,No,Weekend,Night,20:00
20182155,Vic,12,2018,Monday,20:00,Multiple,1,No,No,No,60,Inner Regional Australia,Warrnambool,Collector Road,Yes,No,Weekday,Night,20:00
20181114,NSW & ACT,12,2018,Sunday,20:00,Single,1,No,No,No,70,Outer Regional Australia,Murray River,Arterial Road,No,No,Weekend,Night,20:00
20182110,Vic,12,2018,Wednesday,20:00,Single,1,No,No,No,50,Major Cities of Australia,Boroondara,Collector Road,No,No,Weekday,Night,20:00
20183065,Qld,12,2018,Sunday,21:00,Single,1,No,No,No,40,Inner Regional Australia,Noosa,Local Road,Yes,No,Weekend,Night,21:00
20183085,Qld,12,2018,Wednesday,21:00,Single,1,No,No,No,50,Outer Regional Australia,Townsville,Local Road,Yes,No,Weekday,Night,21:00
20181203,NSW & ACT,12,2018,Friday,21:00,Single,1,No,No,No,100,Outer Regional Australia,Gwydir,Arterial Road,No,No,Weekend,Night,21:00
20185100,WA,12,2018,Friday,21:00,Single,1,No,No,No,110,Inner Regional Australia,Waroona,National or State Highway,No,No,Weekend,Night,21:00
20187036,NT,12,2018,Sunday,22:00,Single,1,No,No,No,60,Very Remote Australia,East Arnhem,Sub-Arterial Road,Yes,No,Weekend,Night,22:00
20182022,Vic,12,2018,Friday,22:00,Multiple,1,No,No,No,100,Inner Regional Australia,Cardinia,National or State Highway,No,No,Weekend,Night,22:00
20184002,SA,12,2018,Wednesday,22:00,Single,1,No,No,No,60,Major Cities of Australia,Salisbury,Sub-Arterial Road,No,No,Weekday,Night,22:00
20185085,WA,12,2018,Tuesday,23:00,Single,1,No,No,No,80,Inner Regional Australia,Harvey,National or State Highway,No,No,Weekday,Night,23:00
20181077,NSW & ACT,12,2018,Wednesday,23:00,Single,1,No,No,No,70,Major Cities of Australia,Liverpool,National or State Highway,No,No,Weekday,Night,23:00
20183145,Qld,11,2018,Saturday,0:00,Single,1,No,No,No,50,Outer Regional Australia,Burdekin,Local Road,No,No,Weekend,Night,0:00
20185104,WA,11,2018,Sunday,0:00,Multiple,1,No,No,No,100,Inner Regional Australia,Murray,National or State Highway,No,No,Weekend,Night,0:00
20183126,Qld,11,2018,Monday,1:00,Single,1,No,No,No,100,Inner Regional Australia,Toowoomba,Collector Road,No,No,Weekend,Night,1:00
20181205,NSW & ACT,11,2018,Thursday,1:00,Multiple,1,No,No,No,80,Major Cities of Australia,Randwick,National or State Highway,No,No,Weekday,Night,1:00
20184005,SA,11,2018,Friday,1:00,Single,1,No,No,No,90,Inner Regional Australia,Light,Sub-Arterial Road,No,No,Weekday,Night,1:00
20185016,WA,11,2018,Monday,2:00,Single,1,No,No,No,90,Major Cities of Australia,Stirling,National or State Highway,No,No,Weekend,Night,2:00
20182090,Vic,11,2018,Sunday,2:00,Multiple,1,No,No,No,60,Major Cities of Australia,Hume,Local Road,No,No,Weekend,Night,2:00
20181302,NSW & ACT,11,2018,Monday,2:00,Multiple,1,No,No,No,100,Major Cities of Australia,Canterbury-Bankstown,National or State Highway,No,No,Weekend,Night,2:00
20182009,Vic,11,2018,Sunday,2:00,Single,1,No,No,No,Unknown,Inner Regional Australia,Surf Coast,Access Road,No,No,Weekend,Night,2:00
20181168,NSW & ACT,11,2018,Wednesday,3:00,Multiple,1,No,No,Yes,100,Inner Regional Australia,Wollondilly,Arterial Road,No,No,Weekday,Night,3:00
20183023,Qld,11,2018,Tuesday,4:00,Single,1,No,No,No,100,Inner Regional Australia,Scenic Rim,Sub-Arterial Road,No,No,Weekday,Night,4:00
20183179,Qld,11,2018,Tuesday,4:00,Single,1,No,No,No,60,Major Cities of Australia,Logan,Sub-Arterial Road,No,No,Weekday,Night,4:00
20185008,WA,11,2018,Saturday,5:00,Single,1,No,No,No,110,Very Remote Australia,Broome,Local Road,No,No,Weekend,Night,5:00
20187029,NT,11,2018,Monday,5:00,Single,1,No,No,No,110,Remote Australia,Katherine,National or State Highway,No,No,Weekend,Night,5:00
20181310,NSW & ACT,11,2018,Sunday,5:00,Single,1,No,No,No,50,Major Cities of Australia,Penrith,Local Road,No,No,Weekend,Night,5:00
20186001,Tas,11,2018,Friday,5:00,Single,1,No,No,No,100,Inner Regional Australia,Launceston,Arterial Road,No,No,Weekday,Night,5:00
20181071,NSW & ACT,11,2018,Tuesday,5:00,Multiple,1,No,No,No,60,Major Cities of Australia,Penrith,Arterial Road,No,No,Weekday,Night,5:00
20185001,WA,11,2018,Wednesday,6:00,Single,1,No,No,No,110,Remote Australia,Greater Geraldton,Local Road,No,No,Weekday,Day,6:00
20183029,Qld,11,2018,Monday,6:00,Multiple,1,No,No,No,100,Major Cities of Australia,Sunshine Coast,Sub-Arterial Road,No,No,Weekday,Day,6:00
20185007,WA,11,2018,Sunday,6:00,Single,2,No,No,No,110,Inner Regional Australia,Capel,National or State Highway,No,No,Weekend,Day,6:00
20185041,WA,11,2018,Thursday,6:00,Single,1,No,No,No,110,Inner Regional Australia,Toodyay,Local Road,No,No,Weekday,Day,6:00
20182023,Vic,11,2018,Friday,6:00,Multiple,1,No,No,No,80,Major Cities of Australia,Cardinia,National or State Highway,No,No,Weekday,Day,6:00
20183171,Qld,11,2018,Monday,7:00,Multiple,2,No,Yes,No,100,Inner Regional Australia,Bundaberg,National or State Highway,No,No,Weekday,Day,7:00
20181171,NSW & ACT,11,2018,Thursday,7:00,Single,1,No,No,No,100,Outer Regional Australia,Mid-Western,Arterial Road,No,No,Weekday,Day,7:00
20184030,SA,11,2018,Monday,8:00,Multiple,1,No,No,No,110,Outer Regional Australia,Tatiara,National or State Highway,No,No,Weekday,Day,8:00
20186003,Tas,11,2018,Tuesday,8:00,Multiple,1,Yes,No,No,110,Inner Regional Australia,Launceston,National or State Highway,No,No,Weekday,Day,8:00
20185005,WA,11,2018,Saturday,8:00,Single,1,No,No,No,70,Outer Regional Australia,Denmark,Local Road,No,No,Weekend,Day,8:00
20185111,WA,11,2018,Tuesday,8:00,Multiple,1,No,No,No,80,Inner Regional Australia,Dardanup,National or State Highway,No,No,Weekday,Day,8:00
20184008,SA,11,2018,Saturday,9:00,Single,1,No,No,No,100,Remote Australia,Tatiara,Collector Road,No,No,Weekend,Day,9:00
20181076,NSW & ACT,11,2018,Tuesday,9:00,Single,1,No,No,No,100,Outer Regional Australia,Oberon,Sub-Arterial Road,No,No,Weekday,Day,9:00
20181265,NSW & ACT,11,2018,Wednesday,9:00,Multiple,1,No,No,No,60,Major Cities of Australia,Hornsby,Collector Road,No,No,Weekday,Day,9:00
20181031,NSW & ACT,11,2018,Monday,9:00,Multiple,1,No,No,Yes,80,Inner Regional Australia,Orange,Sub-Arterial Road,No,No,Weekday,Day,9:00
20187026,NT,11,2018,Friday,9:00,Single,1,No,No,No,130,Very Remote Australia,Barkly,National or State Highway,No,No,Weekday,Day,9:00
20182163,Vic,11,2018,Saturday,9:00,Single,1,No,No,No,60,Major Cities of Australia,Nillumbik,Sub-Arterial Road,No,No,Weekend,Day,9:00
20181324,NSW & ACT,11,2018,Saturday,9:00,Single,1,No,No,No,60,Major Cities of Australia,Wollongong,Collector Road,No,No,Weekend,Day,9:00
20182116,Vic,11,2018,Monday,10:00,Single,1,No,No,No,60,Major Cities of Australia,Moonee Valley,Sub-Arterial Road,No,No,Weekday,Day,10:00
20185052,WA,11,2018,Sunday,10:00,Multiple,1,No,No,No,60,Major Cities of Australia,Mundaring,Arterial Road,No,No,Weekend,Day,10:00
20185049,WA,11,2018,Sunday,11:00,Multiple,1,No,No,No,110,Inner Regional Australia,Northam,National or State Highway,No,No,Weekend,Day,11:00
20184031,SA,11,2018,Friday,11:00,Single,1,No,No,No,100,Very Remote Australia,Unincorporated SA,Sub-Arterial Road,No,No,Weekday,Day,11:00
20181159,NSW & ACT,11,2018,Monday,11:00,Multiple,1,No,No,Yes,70,Major Cities of Australia,Cumberland,Arterial Road,No,No,Weekday,Day,11:00
20184048,SA,11,2018,Sunday,11:00,Single,1,No,No,No,100,Outer Regional Australia,Wattle Range,Collector Road,No,No,Weekend,Day,11:00
20182099,Vic,11,2018,Sunday,11:00,Single,1,No,No,No,80,Inner Regional Australia,Baw Baw,Arterial Road,No,No,Weekend,Day,11:00
20182037,Vic,11,2018,Saturday,13:00,Single,1,No,No,No,80,Inner Regional Australia,Baw Baw,Arterial Road,No,No,Weekend,Day,13:00
20181070,NSW & ACT,11,2018,Saturday,13:00,Single,1,No,No,No,60,Major Cities of Australia,Cessnock,Arterial Road,No,No,Weekend,Day,13:00
20181033,NSW & ACT,11,2018,Tuesday,13:00,Single,1,No,No,No,50,Major Cities of Australia,Hawkesbury,Local Road,No,No,Weekday,Day,13:00
20182181,Vic,11,2018,Friday,13:00,Single,1,No,No,No,100,Outer Regional Australia,East Gippsland,Local Road,No,No,Weekday,Day,13:00
20181190,NSW & ACT,11,2018,Thursday,13:00,Multiple,1,No,No,No,80,Major Cities of Australia,Maitland,Arterial Road,No,No,Weekday,Day,13:00
20185032,WA,11,2018,Thursday,13:00,Single,1,No,No,No,110,Outer Regional Australia,Brookton,National or State Highway,No,No,Weekday,Day,13:00
20182136,Vic,11,2018,Sunday,14:00,Single,1,No,No,No,100,Outer Regional Australia,Loddon,Local Road,No,No,Weekend,Day,14:00
20182158,Vic,11,2018,Thursday,14:00,Multiple,2,No,No,No,100,Outer Regional Australia,East Gippsland,National or State Highway,No,No,Weekday,Day,14:00
20182029,Vic,11,2018,Tuesday,14:00,Multiple,1,No,Yes,No,60,Major Cities of Australia,Melbourne,Arterial Road,No,No,Weekday,Day,14:00
20184044,SA,11,2018,Sunday,14:00,Multiple,1,No,Yes,No,60,Major Cities of Australia,Adelaide Hills,Sub-Arterial Road,No,No,Weekend,Day,14:00
20184073,SA,11,2018,Tuesday,15:00,Single,1,No,No,No,70,Major Cities of Australia,Salisbury,Sub-Arterial Road,No,No,Weekday,Day,15:00
20183219,Qld,11,2018,Sunday,15:00,Multiple,1,No,No,No,80,Major Cities of Australia,Logan,Sub-Arterial Road,No,No,Weekend,Day,15:00
20183200,Qld,11,2018,Saturday,15:00,Multiple,1,No,No,No,60,Major Cities of Australia,Brisbane,Collector Road,No,No,Weekend,Day,15:00
20183102,Qld,11,2018,Saturday,15:00,Single,1,No,No,No,100,Inner Regional Australia,Toowoomba,Collector Road,No,No,Weekend,Day,15:00
20183139,Qld,11,2018,Monday,15:00,Multiple,1,No,No,No,100,Inner Regional Australia,Scenic Rim,Sub-Arterial Road,No,No,Weekday,Day,15:00
20185048,WA,11,2018,Saturday,15:00,Multiple,1,No,No,No,110,Major Cities of Australia,Armadale,Arterial Road,No,No,Weekend,Day,15:00
20181156,NSW & ACT,11,2018,Saturday,15:00,Single,1,No,No,No,80,Outer Regional Australia,Coffs Harbour,Sub-Arterial Road,No,No,Weekend,Day,15:00
20185067,WA,11,2018,Friday,15:00,Single,1,No,No,No,110,Inner Regional Australia,York,Arterial Road,No,No,Weekday,Day,15:00
20185044,WA,11,2018,Thursday,16:00,Multiple,1,No,No,Yes,110,Inner Regional Australia,Waroona,National or State Highway,No,No,Weekday,Day,16:00
20187031,NT,11,2018,Sunday,16:00,Single,1,No,No,No,100,Outer Regional Australia,Litchfield,Sub-Arterial Road,No,No,Weekend,Day,16:00
20182056,Vic,11,2018,Sunday,16:00,Single,1,No,No,No,100,Inner Regional Australia,Yarra Ranges,Arterial Road,No,No,Weekend,Day,16:00
20181018,NSW & ACT,11,2018,Monday,16:00,Single,1,No,No,No,60,Major Cities of Australia,Inner West,Local Road,No,No,Weekday,Day,16:00
20184017,SA,11,2018,Tuesday,16:00,Multiple,2,No,No,No,100,Inner Regional Australia,Alexandrina,Arterial Road,No,No,Weekday,Day,16:00
20181214,NSW & ACT,11,2018,Friday,16:00,Single,1,No,No,No,60,Major Cities of Australia,Strathfield,Arterial Road,No,No,Weekday,Day,16:00
20181059,NSW & ACT,11,2018,Friday,16:00,Multiple,1,No,No,No,60,Major Cities of Australia,Parramatta,National or State Highway,No,No,Weekday,Day,16:00
20181045,NSW & ACT,11,2018,Monday,17:00,Single,1,No,No,No,50,Outer Regional Australia,Inverell,Local Road,No,No,Weekday,Day,17:00
20182040,Vic,11,2018,Wednesday,17:00,Single,1,No,No,No,100,Inner Regional Australia,Latrobe (Vic.),Access Road,No,No,Weekday,Day,17:00
20183010,Qld,11,2018,Saturday,18:00,Single,1,No,No,No,80,Very Remote Australia,Cook,Local Road,No,No,Weekend,Night,18:00
20183134,Qld,11,2018,Monday,18:00,Single,1,No,No,No,60,Outer Regional Australia,Townsville,Sub-Arterial Road,No,No,Weekday,Night,18:00
20182075,Vic,11,2018,Wednesday,18:00,Single,1,No,No,No,60,Major Cities of Australia,Manningham,Arterial Road,No,No,Weekday,Night,18:00
20181325,NSW & ACT,11,2018,Thursday,18:00,Single,1,No,No,No,50,Major Cities of Australia,Central Coast (NSW),Collector Road,No,No,Weekday,Night,18:00
20181187,NSW & ACT,11,2018,Tuesday,18:00,Single,1,No,No,No,70,Major Cities of Australia,Sutherland,Arterial Road,No,No,Weekday,Night,18:00
20182072,Vic,11,2018,Tuesday,18:00,Single,1,No,No,No,100,Inner Regional Australia,Baw Baw,Local Road,No,No,Weekday,Night,18:00
20183020,Qld,11,2018,Friday,19:00,Single,1,No,No,No,80,Inner Regional Australia,Gold Coast,Local Road,No,No,Weekend,Night,19:00
20183178,Qld,11,2018,Thursday,19:00,Single,1,No,No,No,100,Inner Regional Australia,Bundaberg,Sub-Arterial Road,No,No,Weekday,Night,19:00
20181209,NSW & ACT,11,2018,Wednesday,19:00,Single,1,No,No,No,50,Major Cities of Australia,Cumberland,Collector Road,No,No,Weekday,Night,19:00
20184047,SA,11,2018,Saturday,19:00,Single,2,No,No,No,110,Outer Regional Australia,Wakefield,National or State Highway,No,No,Weekend,Night,19:00
20181234,NSW & ACT,11,2018,Saturday,19:00,Single,1,No,No,No,50,Major Cities of Australia,Central Coast (NSW),Collector Road,No,No,Weekend,Night,19:00
20182095,Vic,11,2018,Saturday,20:00,Multiple,1,No,No,No,80,Inner Regional Australia,Ballarat,Sub-Arterial Road,No,No,Weekend,Night,20:00
20182063,Vic,11,2018,Sunday,20:00,Single,1,No,No,No,40,Major Cities of Australia,Stonnington,Sub-Arterial Road,No,No,Weekend,Night,20:00
20183046,Qld,11,2018,Saturday,21:00,Single,1,No,No,No,70,Major Cities of Australia,Gold Coast,National or State Highway,No,No,Weekend,Night,21:00
20184057,SA,11,2018,Thursday,21:00,Single,1,No,No,No,100,Remote Australia,Kangaroo Island,Local Road,No,No,Weekday,Night,21:00
20182004,Vic,11,2018,Friday,21:00,Multiple,2,No,No,Yes,100,Inner Regional Australia,Wangaratta,National or State Highway,No,No,Weekend,Night,21:00
20186006,Tas,11,2018,Thursday,22:00,Multiple,1,No,No,No,110,Inner Regional Australia,Brighton,National or State Highway,No,No,Weekday,Night,22:00
20182020,Vic,11,2018,Saturday,22:00,Multiple,1,No,No,No,80,Major Cities of Australia,Knox,National or State Highway,No,No,Weekend,Night,22:00
20183062,Qld,11,2018,Tuesday,23:00,Single,1,No,No,Yes,100,Major Cities of Australia,Logan,National or State Highway,No,No,Weekday,Night,23:00
20183081,Qld,11,2018,Saturday,23:00,Single,1,No,No,No,80,Major Cities of Australia,Noosa,Sub-Arterial Road,No,No,Weekend,Night,23:00
20182146,Vic,11,2018,Saturday,23:00,Single,1,No,No,No,80,Major Cities of Australia,Casey,Sub-Arterial Road,No,No,Weekend,Night,23:00
20182002,Vic,11,2018,Friday,23:00,Multiple,1,No,No,No,80,Major Cities of Australia,Bayside (NSW),National or State Highway,No,No,Weekend,Night,23:00
20181271,NSW & ACT,11,2018,Saturday,23:00,Single,2,No,No,No,50,Major Cities of Australia,Yass Valley,Arterial Road,No,No,Weekend,Night,23:00
20181144,NSW & ACT,10,2018,Sunday,0:00,Single,1,No,No,No,100,Outer Regional Australia,Narrabri,Sub-Arterial Road,No,No,Weekend,Night,0:00
20183194,Qld,10,2018,Sunday,1:00,Single,1,No,No,No,100,Outer Regional Australia,Mareeba,Sub-Arterial Road,No,No,Weekend,Night,1:00
20185031,WA,10,2018,Saturday,4:00,Single,1,No,No,No,110,Outer Regional Australia,Broomehill-Tambellup,Arterial Road,No,No,Weekend,Night,4:00
20182084,Vic,10,2018,Saturday,5:00,Single,1,No,No,No,100,Outer Regional Australia,Southern Grampians,National or State Highway,No,No,Weekend,Night,5:00
20182100,Vic,10,2018,Saturday,5:00,Single,1,No,No,No,80,Major Cities of Australia,Kingston (Vic.),National or State Highway,No,No,Weekend,Night,5:00
20182044,Vic,10,2018,Sunday,5:00,Single,1,No,No,No,80,Major Cities of Australia,Greater Dandenong,National or State Highway,No,No,Weekend,Night,5:00
20181067,NSW & ACT,10,2018,Sunday,5:00,Single,1,No,No,No,50,Major Cities of Australia,Blacktown,Local Road,No,No,Weekend,Night,5:00
20184067,SA,10,2018,Tuesday,6:00,Multiple,1,No,No,No,80,Major Cities of Australia,Salisbury,Local Road,No,No,Weekday,Day,6:00
20187005,NT,10,2018,Sunday,6:00,Single,1,No,No,No,110,Very Remote Australia,Roper Gulf,Sub-Arterial Road,No,No,Weekend,Day,6:00
20181211,NSW & ACT,10,2018,Sunday,6:00,Single,1,No,No,No,50,Outer Regional Australia,Narromine,National or State Highway,No,No,Weekend,Day,6:00
20181138,NSW & ACT,10,2018,Sunday,7:00,Single,1,No,No,No,60,Major Cities of Australia,Lake Macquarie,Collector Road,No,No,Weekend,Day,7:00
20181194,NSW & ACT,10,2018,Monday,7:00,Multiple,1,No,No,No,60,Major Cities of Australia,Sydney,National or State Highway,No,No,Weekday,Day,7:00
20183057,Qld,10,2018,Tuesday,9:00,Multiple,2,No,No,No,100,Inner Regional Australia,Toowoomba,Local Road,No,No,Weekday,Day,9:00
20183129,Qld,10,2018,Thursday,9:00,Multiple,1,No,No,No,100,Inner Regional Australia,Lockyer Valley,National or State Highway,No,No,Weekday,Day,9:00
20183151,Qld,10,2018,Tuesday,9:00,Multiple,1,No,No,No,50,Inner Regional Australia,Rockhampton,Local Road,No,No,Weekday,Day,9:00
20182119,Vic,10,2018,Wednesday,9:00,Single,1,No,No,No,100,Inner Regional Australia,Benalla,Local Road,No,No,Weekday,Day,9:00
20181053,NSW & ACT,10,2018,Friday,9:00,Multiple,1,No,No,No,100,Outer Regional Australia,Clarence Valley,National or State Highway,No,No,Weekday,Day,9:00
20181292,NSW & ACT,10,2018,Saturday,9:00,Single,1,No,No,No,110,Remote Australia,Balranald,National or State Highway,No,No,Weekend,Day,9:00
20187022,NT,10,2018,Monday,10:00,Single,1,No,No,No,110,Very Remote Australia,Central Desert,Arterial Road,No,No,Weekday,Day,10:00
20181042,NSW & ACT,10,2018,Friday,10:00,Multiple,1,No,Yes,No,60,Major Cities of Australia,Hawkesbury,Arterial Road,No,No,Weekday,Day,10:00
20185106,WA,10,2018,Saturday,10:00,Single,1,No,No,No,70,Inner Regional Australia,Kalamunda,Arterial Road,No,No,Weekend,Day,10:00
20182026,Vic,10,2018,Sunday,10:00,Multiple,2,No,No,No,100,Outer Regional Australia,Gannawarra,National or State Highway,No,No,Weekend,Day,10:00
20185091,WA,10,2018,Wednesday,10:00,Multiple,1,No,No,No,50,Major Cities of Australia,Belmont,Local Road,No,No,Weekday,Day,10:00
20182166,Vic,10,2018,Friday,10:00,Single,1,No,No,No,80,Major Cities of Australia,Kingston (Vic.),National or State Highway,No,No,Weekday,Day,10:00
20181179,NSW & ACT,10,2018,Friday,10:00,Single,1,No,No,No,100,Inner Regional Australia,Bathurst,Sub-Arterial Road,No,No,Weekday,Day,10:00
20181129,NSW & ACT,10,2018,Monday,11:00,Single,1,No,No,No,100,Outer Regional Australia,Nambucca Valley,Sub-Arterial Road,No,No,Weekday,Day,11:00
20182132,Vic,10,2018,Saturday,11:00,Multiple,1,No,No,No,100,Inner Regional Australia,Yarra Ranges,Arterial Road,No,No,Weekend,Day,11:00
20185029,WA,10,2018,Wednesday,11:00,Single,1,No,No,No,110,Inner Regional Australia,Harvey,Local Road,No,No,Weekday,Day,11:00
20181213,NSW & ACT,10,2018,Sunday,12:00,Single,1,No,No,Yes,80,Outer Regional Australia,Mid-Coast,Sub-Arterial Road,No,No,Weekend,Day,12:00
20182120,Vic,10,2018,Wednesday,12:00,Multiple,1,No,No,No,80,Major Cities of Australia,Hobsons Bay,National or State Highway,No,No,Weekday,Day,12:00
20181010,NSW & ACT,10,2018,Wednesday,12:00,Multiple,1,No,Yes,No,60,Major Cities of Australia,Central Coast (NSW),Arterial Road,No,No,Weekday,Day,12:00
20181162,NSW & ACT,10,2018,Sunday,12:00,Single,1,No,No,No,80,Inner Regional Australia,Shoalhaven,Local Road,No,No,Weekend,Day,12:00
20182148,Vic,10,2018,Saturday,12:00,Single,1,No,No,No,100,Inner Regional Australia,Moira,National or State Highway,No,No,Weekend,Day,12:00
20181024,NSW & ACT,10,2018,Tuesday,13:00,Single,1,No,No,No,110,Outer Regional Australia,Coolamon,National or State Highway,No,No,Weekday,Day,13:00
20182102,Vic,10,2018,Sunday,13:00,Single,1,No,No,No,100,Outer Regional Australia,East Gippsland,Sub-Arterial Road,No,No,Weekend,Day,13:00
20184051,SA,10,2018,Sunday,13:00,Multiple,1,No,No,No,100,Inner Regional Australia,Light,Arterial Road,No,No,Weekend,Day,13:00
20181284,NSW & ACT,10,2018,Wednesday,13:00,Single,1,No,No,No,50,Major Cities of Australia,Sydney,Arterial Road,No,No,Weekday,Day,13:00
20183012,Qld,10,2018,Saturday,14:00,Multiple,1,No,No,No,80,Major Cities of Australia,Moreton Bay,Local Road,No,No,Weekend,Day,14:00
20182152,Vic,10,2018,Sunday,14:00,Multiple,1,No,No,No,80,Outer Regional Australia,Mildura,Local Road,No,No,Weekend,Day,14:00
20182164,Vic,10,2018,Wednesday,14:00,Multiple,1,No,No,No,80,Major Cities of Australia,Hume,National or State Highway,No,No,Weekday,Day,14:00
20181026,NSW & ACT,10,2018,Wednesday,14:00,Multiple,1,No,No,No,100,Inner Regional Australia,Armidale,National or State Highway,No,No,Weekday,Day,14:00
20181244,NSW & ACT,10,2018,Friday,15:00,Multiple,1,No,Yes,No,80,Inner Regional Australia,Shoalhaven,Arterial Road,No,No,Weekday,Day,15:00
20185092,WA,10,2018,Thursday,15:00,Single,1,No,No,No,110,Remote Australia,Northampton,National or State Highway,No,No,Weekday,Day,15:00
20182041,Vic,10,2018,Monday,15:00,Multiple,1,No,No,No,100,Inner Regional Australia,Latrobe (Vic.),Arterial Road,No,No,Weekday,Day,15:00
20182161,Vic,10,2018,Friday,15:00,Single,1,No,No,No,100,Inner Regional Australia,Benalla,Sub-Arterial Road,No,No,Weekday,Day,15:00
20181185,NSW & ACT,10,2018,Wednesday,15:00,Single,1,No,No,No,80,Inner Regional Australia,Byron,Arterial Road,No,No,Weekday,Day,15:00
20182191,Vic,10,2018,Monday,15:00,Multiple,1,No,No,Yes,70,Major Cities of Australia,Wyndham,Arterial Road,No,No,Weekday,Day,15:00
20181225,NSW & ACT,10,2018,Wednesday,15:00,Multiple,1,No,Yes,No,60,Major Cities of Australia,Strathfield,Collector Road,No,No,Weekday,Day,15:00
20181206,NSW & ACT,10,2018,Sunday,15:00,Multiple,1,No,No,No,60,Major Cities of Australia,Ku-ring-gai,Local Road,No,No,Weekend,Day,15:00
20184062,SA,10,2018,Sunday,15:00,Multiple,1,No,No,No,110,Outer Regional Australia,Wattle Range,National or State Highway,No,No,Weekend,Day,15:00
20183031,Qld,10,2018,Monday,16:00,Multiple,1,Yes,No,No,90,Inner Regional Australia,Somerset,Sub-Arterial Road,No,No,Weekday,Day,16:00
20182031,Vic,10,2018,Thursday,16:00,Multiple,1,No,No,No,60,Inner Regional Australia,Ballarat,Sub-Arterial Road,No,No,Weekday,Day,16:00
20182192,Vic,10,2018,Monday,16:00,Single,1,No,Yes,No,60,Major Cities of Australia,Boroondara,Arterial Road,No,No,Weekday,Day,16:00
20183207,Qld,10,2018,Friday,17:00,Single,1,No,No,No,100,Outer Regional Australia,Bundaberg,Unknown,No,No,Weekday,Day,17:00
20182186,Vic,10,2018,Friday,17:00,Single,1,No,No,No,60,Major Cities of Australia,Moonee Valley,Collector Road,No,No,Weekday,Day,17:00
20187004,NT,10,2018,Tuesday,19:00,Single,1,No,No,No,110,Very Remote Australia,Roper Gulf,Sub-Arterial Road,No,No,Weekday,Night,19:00
20185095,WA,10,2018,Saturday,19:00,Single,1,No,No,No,50,Outer Regional Australia,Plantagenet,Local Road,No,No,Weekend,Night,19:00
20184028,SA,10,2018,Monday,20:00,Single,1,No,No,No,100,Inner Regional Australia,Yankalilla,Arterial Road,No,No,Weekday,Night,20:00
20182129,Vic,10,2018,Sunday,20:00,Multiple,1,No,No,No,80,Major Cities of Australia,Monash,Local Road,No,No,Weekend,Night,20:00
20183172,Qld,10,2018,Friday,21:00,Multiple,1,No,No,No,100,Very Remote Australia,Barcoo,Collector Road,No,No,Weekend,Night,21:00
20181048,NSW & ACT,10,2018,Tuesday,21:00,Multiple,1,No,No,No,50,Inner Regional Australia,Upper Lachlan,Local Road,No,No,Weekday,Night,21:00
20187017,NT,10,2018,Thursday,21:00,Single,4,No,No,No,110,Remote Australia,West Arnhem,Arterial Road,No,No,Weekday,Night,21:00
20188004,NSW & ACT,10,2018,Saturday,21:00,Single,1,Yes,No,No,100,Unknown,Unknown,Unknown,No,No,Weekend,Night,21:00
20183101,Qld,10,2018,Monday,22:00,Single,1,No,No,No,100,Inner Regional Australia,South Burnett,National or State Highway,No,No,Weekday,Night,22:00
20185094,WA,10,2018,Saturday,22:00,Single,1,No,No,No,110,Inner Regional Australia,Boddington,National or State Highway,No,No,Weekend,Night,22:00
20187027,NT,10,2018,Monday,22:00,Single,1,No,No,No,60,Remote Australia,Alice Springs,Collector Road,No,No,Weekday,Night,22:00
